Index,Kelas,Skenario,Deletion (↓),Insertion (↑),Robustness (↑),Sparsity (↑),Cost (Sec) (↓)
560,MildDemented,SCN-01: Grad-CAM,0.5709987848997117,0.9137901708483694,0.9398571252822876,0.7764070471938775,0.02218317985534668
560,MildDemented,SCN-02: LIME (n=100),0.23057667245593622,0.25904445654759906,0.876906802082266,0.2166374362244898,1.2677762508392334
560,MildDemented,SCN-02: LIME (n=500),0.28982044332660745,0.21071693813037196,0.8448558465578726,0.5292370854591837,4.134413003921509
560,MildDemented,SCN-02: LIME (n=2000),0.3556829043664039,0.4513126207952155,0.8479226848500668,0.4794323979591837,17.470179796218872
560,MildDemented,SCN-03: SHAP (e=100),0.7808772280812263,0.6953512184321881,0.8308092300245545,0.0625,0.7099883556365967
560,MildDemented,SCN-03: SHAP (e=500),0.6436190813779831,0.6707588702440261,0.9490065350909337,0.03125,2.883424758911133
560,MildDemented,SCN-03: SHAP (e=2000),0.25147063769400124,0.48856124384328725,0.979935056768419,0.01953125,12.057492017745972
245,MildDemented,SCN-01: Grad-CAM,0.49011458754539494,0.963522945344448,0.8945654034614563,0.7740154655612245,0.01783609390258789
245,MildDemented,SCN-02: LIME (n=100),0.3571284219622612,0.2537329559138015,0.7581308396318595,0.008410395408163265,0.937105655670166
245,MildDemented,SCN-02: LIME (n=500),0.2616472301655449,0.2416779861168834,0.8033361808724935,0.008410395408163265,4.164368629455566
245,MildDemented,SCN-02: LIME (n=2000),0.2766609371639789,0.18199683012985585,0.741499764841483,0.008410395408163265,16.992681980133057
245,MildDemented,SCN-03: SHAP (e=100),0.7507103368639947,0.9544496104121207,0.9746426181019376,0.6875,0.6543810367584229
245,MildDemented,SCN-03: SHAP (e=500),0.5964763425290585,0.9643335148692131,0.929146205125942,0.015625,2.906765937805176
245,MildDemented,SCN-03: SHAP (e=2000),0.19229479806381278,0.9542104467749596,0.8565655829709058,0.00390625,11.899556636810303
70,ModerateDemented,SCN-01: Grad-CAM,0.32008893601596355,0.6611904670717195,0.8544626235961914,0.6109295280612245,0.03211069107055664
70,ModerateDemented,SCN-02: LIME (n=100),0.12306300380641914,0.16062746368619113,0.8967230607112957,0.10662468112244898,1.294285774230957
70,ModerateDemented,SCN-02: LIME (n=500),0.06208127818383673,0.1844051241129448,0.9248283264222629,0.05709901147959184,5.214300155639648
70,ModerateDemented,SCN-02: LIME (n=2000),0.06201994204396897,0.1621581034368773,0.8939379545604144,0.05709901147959184,16.63844656944275
70,ModerateDemented,SCN-03: SHAP (e=100),0.17308938925052644,0.4123175452114083,0.9309588913792508,0.0625,0.6585721969604492
70,ModerateDemented,SCN-03: SHAP (e=500),0.2306751309661195,0.22089416054077443,0.9496305959702391,0.046875,3.0222058296203613
70,ModerateDemented,SCN-03: SHAP (e=2000),0.1630993652608595,0.2680222574505023,0.986048123448562,0.03125,12.569586038589478
139,ModerateDemented,SCN-01: Grad-CAM,0.3154011689126492,0.49900445945677346,0.8723615407943726,0.6699418048469388,0.021491289138793945
139,ModerateDemented,SCN-02: LIME (n=100),0.13108815406958457,0.0627126817627868,0.9312870909900949,0.03218670280612245,1.2573108673095703
139,ModerateDemented,SCN-02: LIME (n=500),0.07075348947937528,0.06253048294420295,0.8531178277051533,0.021344866071428572,3.991339921951294
139,ModerateDemented,SCN-02: LIME (n=2000),0.06300687920538622,0.09318790458419242,0.8759632936737906,0.021344866071428572,17.570351600646973
